Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label_multiclass,label_binary
-0.97437465,-0.3736853,0.5707513,-0.053269837,-0.4169415,-0.6524063,-0.61557233,0.36108845,-0.6505835,0.7455203,-0.2648151,-0.30834854,-0.51682854,-0.17932124,0.26988858,-0.1171123,0.044183556,-0.17713258,-0.53295517,0.51034623,-0.51265264,0.07384974,-0.473104,-0.6401203,-0.10648378,-0.50850457,-0.7391613,-0.5522945,-0.6789832,-0.697715,0.045796983,-0.6667328,-0.39358214,0.40317592,0.43111435,0.09001417,-0.357328,-0.1953678,-0.42239997,-0.061103925,-0.1328282,0.5265267,0.22769943,-0.04176751,0.70563734,-0.49546424,-0.4325753,0.44534,0.07441353,0.38525048,-0.32178465,-0.5497767,-0.76855135,0.17069568,0.085995175,0.6020186,-0.3255075,-0.29117274,0.5843572,0.21235308,-0.23778401,0.2404208,0.05706551,-0.48196843,-0.101142034,-0.35799298,11,1
-0.28917912,-0.20261769,-0.13741292,-0.12762593,-0.51455283,-0.023213217,-0.258423,0.12990709,-0.4623943,0.09562864,-0.5218798,-0.36411434,-0.12459353,-0.60704213,0.5604765,0.24276157,0.59958863,-0.22415528,-0.34368184,0.28564742,0.6614992,0.43238884,0.4585984,-0.13026987,-0.15976259,-0.37046713,-0.23996238,-0.4023443,-0.5595872,0.33077347,-0.29476988,-0.6981106,-0.12811534,0.3405515,0.62953603,0.027838679,-0.70993596,-0.64056706,-0.5329807,-0.6075854,0.012469398,0.48420602,-0.035765495,-0.22463594,0.10193711,-0.30389163,-0.49650577,-0.44106793,-0.71978533,0.28367803,-0.27519786,-0.2583812,-0.64767283,-0.03350885,0.49016595,0.6403238,-0.3077308,-0.311997,0.281251,0.10156272,0.7946396,0.58248144,0.51836884,-0.39095008,0.4908189,0.54400235,12,1
-0.95417464,-0.5615606,0.20643598,-0.60969406,-0.63944316,-0.42710653,-0.42032376,-0.12764536,-0.8610889,0.6213774,-0.7219789,-0.2160855,-0.70081735,-0.25941324,-0.038880885,0.2699059,0.40795544,-0.35303617,-0.80153793,0.5436029,-0.29649657,-0.021002721,-0.17656933,-0.5089845,-0.66539145,-0.50999403,-0.7472608,-0.77819425,-0.84113353,-0.62063354,-0.012852214,-0.34189,-0.012576215,-0.23911183,0.63196075,0.014730962,-0.57150656,-0.23136032,-0.21585245,-0.22291163,-0.6004223,0.40431336,0.6139499,-0.2489503,0.6149476,-0.36692956,-0.39598742,0.24901521,-0.13585152,0.37069654,0.14866486,-0.73473215,-0.42322803,-0.03938889,0.7513293,0.88711107,-0.40664244,-0.3106952,0.23522863,0.22815992,0.050243165,0.093083546,-0.41270414,0.3521466,-0.45939636,-0.35027888,11,1
-0.6891699,-0.59635866,0.68514335,-0.012629195,-0.33803475,-0.05648434,-0.65189457,0.33991072,-0.114615954,0.5365265,-0.53594637,-0.1798525,0.19838423,-0.6182092,0.5502109,0.35461384,0.1724162,0.6232654,-0.39010572,0.23435809,0.5321803,0.25830346,0.08611872,-0.07222247,-0.29847425,0.73948586,0.03446755,0.38513133,-0.2942978,0.58255917,-0.19570096,-0.7615121,-0.17068022,-0.36288366,0.6835652,-0.2410106,-0.32835466,-0.44204143,-0.4333703,-0.4928342,0.12923966,0.2997614,0.45663753,0.114150956,0.19372724,0.25702325,-0.26781094,0.4809705,-0.62632257,0.20901655,-0.2335071,0.29524302,-0.3522269,-0.014392872,-0.16520125,0.03920547,0.50907856,-0.61285394,0.6632258,-0.31611988,0.43557736,0.60746634,0.6675389,-0.47422683,0.5869975,0.35152987,1,1
-0.8785963,-0.45082206,0.61027944,0.14481387,-0.3379422,-0.7823474,-0.79437464,0.12749779,-0.22318037,0.5574429,-0.6321741,-0.61127937,-0.7406866,-0.63685536,0.0038870005,0.18968004,0.03657107,0.064395785,-0.28374484,0.35525984,-0.18535846,0.2460592,-0.493559,-0.5316627,-0.50221837,0.14115149,-0.007535911,-0.23630549,-0.35714853,0.20260338,0.48298272,-0.9321647,-0.7703396,-0.12465491,0.80931914,-0.12146567,-0.46552396,-0.6846056,-0.5568275,-0.8423254,-0.6232771,0.67850673,0.28493977,0.30784607,0.35542017,0.5904809,-0.70432395,0.26952034,-0.85767555,0.4907805,0.023025705,-0.18067896,-0.35374913,-0.37031254,0.3116313,-0.2947245,0.2456548,-0.34120485,0.70545787,0.44812644,0.45776457,0.40919295,0.027000297,-0.17374511,0.24379231,-0.15704519,10,1
-0.84987015,-0.55370253,0.36019602,0.27891755,-0.057970498,-0.44855872,-0.37857622,0.10221347,0.19395635,0.833299,-0.32177714,-0.6750782,-0.033229064,0.061280683,-0.34337887,0.7645159,0.14453849,0.110258155,-0.6419197,0.76494104,0.19300233,0.55608165,0.19210473,-0.5995396,0.3625993,0.56765604,-0.09893929,0.25707704,-0.35948327,0.2527906,-0.27609384,-0.64465505,-0.64233035,-0.20345432,0.73445797,0.2548879,0.459527,0.06016249,0.61055064,0.52726537,-0.11501386,-0.016343987,0.66676116,0.1541385,0.20060739,-0.05005208,0.463839,0.27892703,0.43199545,0.5174021,-0.19603482,-0.2650697,-0.27757186,0.26829675,-0.6751016,-0.74984306,0.24882768,-0.8284024,0.2750306,0.42354178,0.321316,0.5259709,0.5421295,-0.36179188,0.18159248,0.0462256,3,1
-0.5738577,-0.4378853,0.6124285,0.6582507,0.14941147,-0.8133471,-0.59002477,0.5035568,0.6815163,0.9186137,0.21540672,-0.5095498,-0.28651544,-0.10042833,0.19475824,0.4065099,0.16942851,0.6983138,0.33089823,0.70361114,0.05693925,0.4682924,0.2854751,-0.7436127,0.47975454,0.6564882,0.49151385,0.7422985,0.28351593,0.8709398,0.33469838,-0.7582169,-0.23561975,0.42524415,0.65775824,0.14278147,0.25354493,0.06819929,-0.4000567,-0.48268086,0.23881923,0.4222898,0.6069892,0.2914639,-0.020139802,-0.37392968,0.5074126,0.853276,0.10244081,-0.013278866,-0.1563693,0.65171874,-0.35828725,-0.11400467,-0.7200705,-0.5960407,0.6097622,-0.5088452,0.7380518,0.069177784,0.43744457,0.78445065,0.79088974,-0.16991103,0.9306631,0.6438834,9,1
-0.538649,0.23417397,0.39576143,0.636405,-0.31989416,-0.38721678,-0.13163336,0.07095733,0.4268975,0.69274926,0.33591744,0.2100791,0.7826907,0.2266025,-0.43304685,0.49669477,0.6190073,0.74577856,0.5246768,0.5271711,0.7588794,-0.1703111,0.8021955,-0.06709252,0.53971076,0.4394871,0.21811098,0.69814926,0.63894016,0.40544534,-0.45037597,0.028691387,0.032804545,0.17052983,0.45665377,-0.45733738,-0.124437355,0.83783513,0.82316315,0.0751067,0.64575016,-0.2929955,0.38200364,-0.15207413,-0.0053405254,-0.040252168,0.8102114,0.5258822,0.21743056,0.045246992,0.2650013,0.44480568,-0.5688168,0.095310524,-0.82313025,-0.4832997,0.46035844,-0.8642316,0.28971028,-0.54516613,0.6518143,0.7823607,0.8674766,0.18552946,0.82593197,0.89636785,4,1
-0.33097315,-0.21036838,0.62404096,0.11025073,0.19879943,-0.5493124,-0.726076,0.41647843,0.7429099,0.83622986,-0.07362872,-0.6944428,-0.18786825,-0.5001608,0.24179791,0.44631597,0.1634455,0.61853737,-0.070769675,0.6567591,0.041795447,0.2583373,-0.0977511,-0.51043826,0.3473308,0.20231292,0.14893411,0.5985181,0.12934393,0.6875546,0.68797594,-0.84964347,0.4035775,0.5854473,0.674055,0.08374541,-0.21777774,-0.12609547,-0.20651466,-0.52922416,0.15820292,0.69054437,0.525349,-0.0156214405,0.5592536,-0.3351315,0.10488053,0.7748064,0.088709265,-0.15074055,-0.21258733,0.6155438,-0.5664778,0.14636478,-0.7491385,-0.645825,0.5330459,-0.04324758,0.503682,-0.062491894,0.57598495,0.52016747,0.83380395,-0.28427407,0.87116796,0.5520857,9,1
-0.88322836,-0.2146581,0.044679478,-0.45612884,-0.518517,-0.06619158,-0.37692195,0.30916178,-0.7209335,0.13214321,-0.683976,0.10089773,-0.045810048,-0.458136,-0.3247011,0.6734021,0.09845503,0.41022384,-0.42690313,0.58318883,0.38233453,0.10029975,0.5378785,-0.51232636,-0.77989554,0.19752195,-0.5625705,-0.49095994,-0.5420496,0.17621148,0.3987619,0.1534248,-0.24338669,-0.22897962,0.3692801,-0.19298375,-0.65764254,0.27528003,0.16994046,-0.10169818,-0.13373324,0.4926407,0.7518789,-0.4678306,0.21807922,-0.40270776,0.10704159,-0.004791577,0.37233332,0.42696652,0.6727966,-0.4896074,-0.62795305,0.08308943,-0.009005274,0.71610594,-0.24640171,-0.2513978,0.75772613,-0.030045127,0.40498453,0.61611545,0.1844282,0.3944327,0.033247564,-0.124363095,14,1
